Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-10-29 16:00:00+00:00,7105166.0,7177900.5,7105166.0,7149803.0,95634849792,0.0,0.0
2021-10-29 17:00:00+00:00,7144477.5,7144477.5,7108915.5,7112386.0,0,0.0,0.0
2021-10-29 18:00:00+00:00,7111561.5,7117140.0,7064098.0,7064098.0,0,0.0,0.0
2021-10-29 19:00:00+00:00,7068244.5,7114506.5,7064357.0,7106966.5,0,0.0,0.0
2021-10-29 20:00:00+00:00,7122535.5,7126413.0,7095845.5,7114836.5,0,0.0,0.0
2021-10-29 21:00:00+00:00,7107230.5,7123372.5,7090749.5,7113647.0,0,0.0,0.0
2021-10-29 22:00:00+00:00,7109100.0,7118188.0,7090632.5,7098885.5,13598195712,0.0,0.0
2021-10-30 00:00:00+00:00,7096221.5,7106572.5,7056198.0,7059925.0,0,0.0,0.0
2021-10-30 01:00:00+00:00,7058473.0,7083545.0,7055539.0,7071582.0,0,0.0,0.0
2021-10-30 02:00:00+00:00,7071322.0,7072451.5,7048058.0,7056031.5,0,0.0,0.0
2021-10-30 03:00:00+00:00,7055326.0,7062170.0,7029769.0,7031772.0,0,0.0,0.0
2021-10-30 04:00:00+00:00,7031195.5,7055966.5,7009262.0,7010389.0,4898684928,0.0,0.0
2021-10-30 05:00:00+00:00,7010266.0,7030076.5,7010266.0,7020177.5,0,0.0,0.0
2021-10-30 06:00:00+00:00,7018159.5,7054873.0,7005989.5,7033502.0,0,0.0,0.0
2021-10-30 07:00:00+00:00,7044752.5,7044752.5,7016056.0,7026650.5,0,0.0,0.0
2021-10-30 08:00:00+00:00,7025807.0,7030090.0,6969424.5,6985080.5,0,0.0,0.0
2021-10-30 09:00:00+00:00,6990104.0,7019891.5,6985163.5,7001167.0,0,0.0,0.0
2021-10-30 10:00:00+00:00,7001202.0,7053083.0,6986679.5,7044367.0,29455548416,0.0,0.0
2021-10-30 11:00:00+00:00,7045018.5,7063005.5,7019505.5,7021437.0,0,0.0,0.0
2021-10-30 12:00:00+00:00,7023500.0,7035699.5,7003714.0,7032851.5,0,0.0,0.0
2021-10-30 13:00:00+00:00,7031924.5,7089990.5,6999732.0,7024308.0,63403720704,0.0,0.0
2021-10-30 14:00:00+00:00,7025350.0,7035742.5,6945610.5,6987478.0,47918088192,0.0,0.0
2021-10-30 15:00:00+00:00,6982625.5,7006447.5,6980660.5,7001369.5,0,0.0,0.0
2021-10-30 16:00:00+00:00,7002297.0,7013938.0,6969845.5,6979876.0,0,0.0,0.0
2021-10-30 17:00:00+00:00,6986562.5,7018755.5,6973760.5,7005672.5,0,0.0,0.0
2021-10-30 18:00:00+00:00,7008083.5,7021901.5,7005624.5,7021901.5,0,0.0,0.0
2021-10-30 19:00:00+00:00,7024453.5,7049632.0,7013262.0,7035849.0,0,0.0,0.0
2021-10-30 20:00:00+00:00,7043037.5,7063711.0,7032959.0,7033336.5,0,0.0,0.0
2021-10-30 21:00:00+00:00,7032794.0,7034558.5,7017342.0,7017342.0,0,0.0,0.0
2021-10-30 22:00:00+00:00,7013335.0,7032593.0,6987341.5,7032593.0,69652971520,0.0,0.0
2021-10-31 00:00:00+00:00,7051884.5,7111191.0,7051884.5,7108943.0,23245619200,0.0,0.0
2021-10-31 01:00:00+00:00,7109151.0,7115240.5,7086562.5,7087867.5,14055374848,0.0,0.0
2021-10-31 02:00:00+00:00,7087584.5,7101551.0,7035495.0,7040691.0,0,0.0,0.0
2021-10-31 03:00:00+00:00,7040737.0,7052043.0,7019317.0,7029753.5,22275948544,0.0,0.0
2021-10-31 04:00:00+00:00,7030085.5,7030301.0,6999609.0,6999609.0,6054215680,0.0,0.0
2021-10-31 05:00:00+00:00,6999729.0,7006764.0,6976478.5,6986286.0,30343168000,0.0,0.0
2021-10-31 06:00:00+00:00,6983465.5,6992808.5,6967343.5,6988993.5,40999321600,0.0,0.0
2021-10-31 07:00:00+00:00,6990655.0,7001947.0,6979713.5,7001025.0,0,0.0,0.0
2021-10-31 08:00:00+00:00,7000263.0,7001174.0,6931119.5,6938364.5,22897491968,0.0,0.0
2021-10-31 09:00:00+00:00,6938763.0,6941935.0,6913494.5,6919406.5,0,0.0,0.0
2021-10-31 10:00:00+00:00,6926469.0,6964992.5,6897920.5,6941505.0,53180366848,0.0,0.0
2021-10-31 11:00:00+00:00,6937746.0,6944691.5,6891534.5,6891534.5,0,0.0,0.0
2021-10-31 12:00:00+00:00,6896610.5,6929677.5,6865499.5,6872817.5,0,0.0,0.0
2021-10-31 13:00:00+00:00,6878754.0,6914167.5,6849375.5,6892278.5,0,0.0,0.0
2021-10-31 14:00:00+00:00,6889066.0,6928396.0,6870074.5,6889593.0,0,0.0,0.0
2021-10-31 15:00:00+00:00,6893681.5,6925245.5,6884631.0,6911147.5,0,0.0,0.0
2021-10-31 16:00:00+00:00,6905507.5,6927598.5,6874560.5,6927598.5,0,0.0,0.0
2021-10-31 17:00:00+00:00,6924983.5,6949100.5,6906521.5,6922361.0,13353353216,0.0,0.0
2021-10-31 18:00:00+00:00,6918484.0,6938544.5,6897218.5,6934901.0,6954680320,0.0,0.0
2021-10-31 19:00:00+00:00,6929587.0,6940398.0,6919227.0,6928236.5,37324062720,0.0,0.0
2021-10-31 20:00:00+00:00,6926379.5,6967320.5,6911258.5,6958714.5,33418903552,0.0,0.0
2021-10-31 21:00:00+00:00,6957972.0,7025535.5,6953443.0,7019519.5,43674763264,0.0,0.0
2021-10-31 22:00:00+00:00,7022389.5,7035788.0,7005652.5,7011730.5,0,0.0,0.0
2021-10-31 23:00:00+00:00,7010062.5,7035194.0,6991215.5,7003497.0,0,0.0,0.0
2021-11-01 00:00:00+00:00,7005156.0,7042037.5,6994738.0,7017614.0,0,0.0,0.0
2021-11-01 01:00:00+00:00,7023241.5,7047430.5,7001849.0,7001849.0,0,0.0,0.0
2021-11-01 02:00:00+00:00,7002133.5,7009389.5,6859395.5,6918742.0,49201283072,0.0,0.0
2021-11-01 03:00:00+00:00,6910655.5,6921831.5,6863320.0,6863320.0,0,0.0,0.0
2021-11-01 04:00:00+00:00,6851951.0,6932673.5,6819360.5,6924260.0,78390231040,0.0,0.0
2021-11-01 05:00:00+00:00,6918647.5,6954301.0,6913261.5,6926471.5,0,0.0,0.0
2021-11-01 06:00:00+00:00,6927490.5,6964808.5,6892135.0,6946551.0,29843783680,0.0,0.0
2021-11-01 07:00:00+00:00,6948267.5,7117888.5,6948267.5,7113118.5,232215543808,0.0,0.0
2021-11-01 08:00:00+00:00,7115364.5,7137669.5,7058815.0,7069209.0,10734796800,0.0,0.0
2021-11-01 09:00:00+00:00,7071504.0,7103132.0,7071504.0,7078524.0,68631920640,0.0,0.0
2021-11-01 10:00:00+00:00,7079548.0,7107094.0,7073479.0,7107094.0,38204342272,0.0,0.0
2021-11-01 11:00:00+00:00,7113869.5,7133618.5,7063532.0,7066317.0,73786458112,0.0,0.0
2021-11-01 12:00:00+00:00,7065846.0,7098895.0,7054761.5,7068073.0,47089975296,0.0,0.0
2021-11-01 13:00:00+00:00,7068688.5,7086220.5,7056756.5,7077124.0,0,0.0,0.0
2021-11-01 14:00:00+00:00,7078445.0,7078445.0,7007556.0,7014940.0,0,0.0,0.0
2021-11-01 15:00:00+00:00,7019779.5,7038288.0,7017154.0,7036501.0,27525906432,0.0,0.0
2021-11-01 16:00:00+00:00,7038207.5,7038207.5,6979402.0,6981540.0,12297437184,0.0,0.0
2021-11-01 17:00:00+00:00,6977713.5,6980091.0,6934318.5,6934318.5,0,0.0,0.0
2021-11-01 18:00:00+00:00,6936349.0,6936349.0,6902669.5,6907107.5,0,0.0,0.0
2021-11-01 19:00:00+00:00,6907434.5,6985741.0,6896462.5,6983879.0,61596499968,0.0,0.0
2021-11-01 20:00:00+00:00,7006821.0,7006821.0,6916505.5,6916898.0,0,0.0,0.0
2021-11-01 21:00:00+00:00,6925006.0,6948909.0,6895083.5,6939457.5,0,0.0,0.0
2021-11-01 22:00:00+00:00,6932324.0,6979896.5,6932324.0,6973204.0,0,0.0,0.0
2021-11-01 23:00:00+00:00,6971563.5,6980892.0,6960223.0,6960223.0,0,0.0,0.0
2021-11-02 00:00:00+00:00,6955521.0,6999371.0,6918548.5,6953527.0,12576882688,0.0,0.0
2021-11-02 01:00:00+00:00,6953881.0,7011358.0,6934988.5,6993801.5,34370486272,0.0,0.0
2021-11-02 02:00:00+00:00,6992612.0,7001546.5,6940046.5,6946402.5,0,0.0,0.0
2021-11-02 03:00:00+00:00,6940552.5,6966026.0,6935728.5,6962031.0,17178558464,0.0,0.0
2021-11-02 04:00:00+00:00,6961779.0,6999546.5,6961476.0,6985229.0,0,0.0,0.0
2021-11-02 05:00:00+00:00,6985018.5,7022664.5,6976050.0,7017490.0,0,0.0,0.0
2021-11-02 06:00:00+00:00,7023770.5,7024336.0,7001104.0,7018268.5,0,0.0,0.0
2021-11-02 07:00:00+00:00,7021325.5,7023214.5,6995997.0,7000585.0,0,0.0,0.0
2021-11-02 08:00:00+00:00,6996847.0,7019627.0,6986513.0,7008928.5,0,0.0,0.0
2021-11-02 09:00:00+00:00,6997984.0,7164939.0,6985875.0,7164939.0,147526778880,0.0,0.0
2021-11-02 10:00:00+00:00,7157372.5,7210518.5,7157372.5,7174690.0,78539653120,0.0,0.0
2021-11-02 11:00:00+00:00,7178740.0,7199608.5,7162949.0,7162949.0,0,0.0,0.0
2021-11-02 12:00:00+00:00,7158909.5,7195924.5,7158909.5,7177601.0,0,0.0,0.0
2021-11-02 13:00:00+00:00,7176339.5,7222096.0,7176339.5,7216760.5,0,0.0,0.0
2021-11-02 14:00:00+00:00,7217588.5,7255951.5,7192167.0,7213588.0,48894050304,0.0,0.0
2021-11-02 15:00:00+00:00,7211805.5,7302398.0,7211545.0,7294363.0,122810007552,0.0,0.0
2021-11-02 16:00:00+00:00,7294398.0,7311065.5,7255210.0,7255210.0,41741713408,0.0,0.0
2021-11-02 17:00:00+00:00,7252928.5,7263086.0,7224088.5,7226631.0,12371623936,0.0,0.0
2021-11-02 18:00:00+00:00,7228099.0,7235135.0,7209806.0,7209806.0,0,0.0,0.0
2021-11-02 19:00:00+00:00,7207948.0,7251844.0,7207948.0,7237620.0,28365553664,0.0,0.0
2021-11-02 20:00:00+00:00,7247588.5,7247588.5,7189493.0,7194544.0,0,0.0,0.0
2021-11-02 21:00:00+00:00,7192382.0,7198638.0,7176142.0,7183278.5,11791761408,0.0,0.0
2021-11-02 22:00:00+00:00,7181831.0,7201086.5,7174396.5,7174762.0,24744034304,0.0,0.0
2021-11-02 23:00:00+00:00,7174311.5,7207013.5,7143077.0,7203496.5,92044525568,0.0,0.0
2021-11-03 00:00:00+00:00,7208944.5,7222088.5,7171433.0,7222088.5,9658171392,0.0,0.0
2021-11-03 01:00:00+00:00,7230616.0,7230616.0,7183600.0,7191242.5,9928966144,0.0,0.0
2021-11-03 02:00:00+00:00,7194598.0,7200080.5,7156089.0,7196378.5,0,0.0,0.0
2021-11-03 03:00:00+00:00,7196031.5,7200906.5,7166038.5,7196154.0,0,0.0,0.0
2021-11-03 04:00:00+00:00,7199335.5,7199335.5,7152946.5,7152946.5,0,0.0,0.0
2021-11-03 05:00:00+00:00,7153731.0,7199802.0,7153731.0,7187729.5,39846674432,0.0,0.0
2021-11-03 06:00:00+00:00,7185041.5,7188181.5,7154489.0,7155750.0,0,0.0,0.0
2021-11-03 07:00:00+00:00,7155465.5,7235271.5,7150998.5,7231480.5,4700766208,0.0,0.0
2021-11-03 08:00:00+00:00,7224746.5,7224746.5,7173064.5,7174030.0,0,0.0,0.0
2021-11-03 09:00:00+00:00,7176315.5,7213822.5,7168123.5,7211748.5,0,0.0,0.0
2021-11-03 10:00:00+00:00,7207742.0,7222293.0,7188668.0,7195328.0,0,0.0,0.0
2021-11-03 11:00:00+00:00,7192107.5,7197890.0,7170550.0,7188605.0,0,0.0,0.0
2021-11-03 12:00:00+00:00,7189097.0,7189192.0,7098590.5,7119108.0,46308524032,0.0,0.0
2021-11-03 13:00:00+00:00,7122491.5,7138111.0,7045143.0,7057900.0,58719207424,0.0,0.0
2021-11-03 14:00:00+00:00,7053084.0,7088251.0,7033743.0,7083480.0,0,0.0,0.0
2021-11-03 15:00:00+00:00,7077367.0,7100789.0,7053487.5,7099472.5,0,0.0,0.0
2021-11-03 16:00:00+00:00,7097955.0,7129705.5,7080876.0,7088200.0,0,0.0,0.0
2021-11-03 17:00:00+00:00,7091390.0,7145915.5,7086974.5,7123948.5,0,0.0,0.0
2021-11-03 18:00:00+00:00,7124962.5,7196633.5,6963954.5,7192014.0,333071253504,0.0,0.0
2021-11-03 19:00:00+00:00,7197364.0,7221427.0,7166788.0,7172746.5,0,0.0,0.0
2021-11-03 20:00:00+00:00,7167611.5,7184147.5,7158306.0,7160764.0,0,0.0,0.0
2021-11-03 21:00:00+00:00,7157702.0,7209374.0,7157702.0,7190672.0,18277203968,0.0,0.0
2021-11-03 22:00:00+00:00,7196707.5,7205449.0,7163544.0,7168927.0,0,0.0,0.0
2021-11-03 23:00:00+00:00,7162423.0,7196369.5,7162423.0,7181575.5,0,0.0,0.0
2021-11-04 00:00:00+00:00,7179897.5,7200031.5,7162993.5,7172253.5,0,0.0,0.0
2021-11-04 01:00:00+00:00,7175375.5,7175375.5,7122639.0,7128755.5,0,0.0,0.0
2021-11-04 02:00:00+00:00,7124660.5,7144070.0,7124351.0,7141221.5,8056733696,0.0,0.0
2021-11-04 03:00:00+00:00,7144267.0,7149475.5,7119805.0,7136703.0,16925589504,0.0,0.0
2021-11-04 04:00:00+00:00,7135103.5,7175399.5,7135103.5,7165208.0,24296816640,0.0,0.0
2021-11-04 05:00:00+00:00,7162553.0,7168316.5,7124073.5,7126223.5,0,0.0,0.0
2021-11-04 06:00:00+00:00,7126391.0,7152316.5,7126391.0,7136137.5,11233132544,0.0,0.0
2021-11-04 07:00:00+00:00,7134250.0,7153655.0,7073284.5,7073284.5,8253079552,0.0,0.0
2021-11-04 08:00:00+00:00,7069758.5,7111553.0,7025915.0,7034221.5,35497443328,0.0,0.0
2021-11-04 09:00:00+00:00,7025435.5,7052931.5,7004350.5,7051733.5,0,0.0,0.0
2021-11-04 10:00:00+00:00,7051474.0,7061358.0,7031024.0,7058212.5,0,0.0,0.0
2021-11-04 11:00:00+00:00,7056977.5,7056977.5,6989243.5,6998299.0,0,0.0,0.0
2021-11-04 12:00:00+00:00,6999496.0,7053236.5,6996325.0,7051488.5,0,0.0,0.0
2021-11-04 13:00:00+00:00,7051988.0,7079520.0,7017527.0,7075521.5,0,0.0,0.0
2021-11-04 14:00:00+00:00,7072978.5,7101533.5,7013820.5,7023337.5,0,0.0,0.0
2021-11-04 15:00:00+00:00,7022997.0,7027186.0,6922100.5,6948170.0,53570699264,0.0,0.0
2021-11-04 16:00:00+00:00,6943147.5,6974159.0,6928631.5,6966251.0,26409697280,0.0,0.0
2021-11-04 17:00:00+00:00,6963177.0,6969538.0,6927749.0,6927749.0,20499660800,0.0,0.0
2021-11-04 18:00:00+00:00,6926076.0,6977272.5,6912253.0,6924580.5,0,0.0,0.0
2021-11-04 19:00:00+00:00,6918683.5,6972610.5,6918683.5,6964033.5,0,0.0,0.0
2021-11-04 20:00:00+00:00,6967979.0,6997972.0,6953164.5,6983980.5,19405471744,0.0,0.0
2021-11-04 21:00:00+00:00,6981417.0,6994778.5,6965472.0,6987235.0,0,0.0,0.0
2021-11-04 22:00:00+00:00,6986094.5,6989749.0,6952650.0,6965697.0,0,0.0,0.0
2021-11-04 23:00:00+00:00,6964850.5,7001932.5,6962661.5,6998983.0,0,0.0,0.0
2021-11-05 00:00:00+00:00,6996306.0,7000631.0,6928787.5,6928787.5,0,0.0,0.0
2021-11-05 01:00:00+00:00,6929971.5,7011426.5,6929971.5,7011426.5,30675042304,0.0,0.0
2021-11-05 02:00:00+00:00,7020568.5,7043365.0,7018662.0,7019787.0,3202351104,0.0,0.0
2021-11-05 03:00:00+00:00,7016733.5,7089718.5,7016733.5,7085779.5,25876234240,0.0,0.0
2021-11-05 04:00:00+00:00,7080764.0,7086382.0,7063084.0,7065545.0,0,0.0,0.0
2021-11-05 05:00:00+00:00,7065840.5,7073823.0,7045381.0,7072487.5,0,0.0,0.0
2021-11-05 06:00:00+00:00,7072915.0,7108713.5,7072284.5,7072910.5,16648241152,0.0,0.0
2021-11-05 07:00:00+00:00,7073043.5,7103970.0,7073043.5,7078177.0,0,0.0,0.0
2021-11-05 08:00:00+00:00,7077047.0,7083285.0,7060277.0,7082495.0,0,0.0,0.0
2021-11-05 09:00:00+00:00,7080416.0,7080416.0,7013874.0,7031594.5,0,0.0,0.0
2021-11-05 10:00:00+00:00,7030955.5,7038371.0,7003608.0,7017406.5,0,0.0,0.0
2021-11-05 11:00:00+00:00,7015140.0,7039321.5,6977876.0,6987794.5,45897482240,0.0,0.0
2021-11-05 12:00:00+00:00,6981071.0,7018104.0,6975812.0,7016171.5,18952224768,0.0,0.0
2021-11-05 13:00:00+00:00,7014306.0,7038177.0,6987923.0,7029892.0,0,0.0,0.0
2021-11-05 14:00:00+00:00,7027370.5,7035480.0,6963244.0,6965313.0,0,0.0,0.0
2021-11-05 15:00:00+00:00,6965019.5,6969655.0,6904500.0,6912386.0,0,0.0,0.0
2021-11-05 16:00:00+00:00,6907592.0,6927576.5,6904763.0,6909567.5,3250847744,0.0,0.0
2021-11-05 17:00:00+00:00,6911229.5,6930109.5,6901905.0,6924039.0,0,0.0,0.0
2021-11-05 18:00:00+00:00,6921179.0,6955168.5,6916114.0,6947144.5,0,0.0,0.0
2021-11-05 19:00:00+00:00,6949298.5,6949298.5,6906319.5,6932870.5,0,0.0,0.0
2021-11-05 20:00:00+00:00,6933736.0,6933736.0,6897770.5,6915396.0,0,0.0,0.0
2021-11-05 21:00:00+00:00,6921932.0,6950435.5,6920261.0,6932884.0,0,0.0,0.0
2021-11-05 22:00:00+00:00,6934234.5,6959430.5,6928457.0,6936062.0,0,0.0,0.0
2021-11-05 23:00:00+00:00,6935510.5,6936240.5,6907732.5,6931980.0,21093679104,0.0,0.0
2021-11-06 00:00:00+00:00,6926126.5,6956151.0,6912850.5,6942296.5,3435921408,0.0,0.0
2021-11-06 01:00:00+00:00,6946871.5,6953708.5,6921234.0,6941390.0,0,0.0,0.0
2021-11-06 02:00:00+00:00,6943836.5,6948756.0,6912256.5,6921378.5,0,0.0,0.0
2021-11-06 03:00:00+00:00,6921524.5,6941993.5,6918859.5,6940943.5,18879873024,0.0,0.0
2021-11-06 04:00:00+00:00,6941400.0,6954053.5,6925873.0,6948680.0,14164426752,0.0,0.0
2021-11-06 05:00:00+00:00,6947221.0,6977849.0,6947221.0,6977849.0,28264366080,0.0,0.0
2021-11-06 06:00:00+00:00,6975148.5,6985307.0,6945990.5,6948884.5,0,0.0,0.0
2021-11-06 07:00:00+00:00,6954916.5,6956961.5,6879549.0,6903129.5,29766713344,0.0,0.0
2021-11-06 08:00:00+00:00,6903416.0,6960428.0,6896970.0,6926679.0,0,0.0,0.0
2021-11-06 09:00:00+00:00,6927537.5,6943779.0,6912121.0,6923870.5,0,0.0,0.0
2021-11-06 10:00:00+00:00,6922791.0,6925613.0,6870512.0,6874976.5,14252507136,0.0,0.0
2021-11-06 11:00:00+00:00,6869609.0,6882483.0,6828633.5,6855540.5,21943812096,0.0,0.0
2021-11-06 12:00:00+00:00,6855387.0,6878974.0,6823475.5,6844259.5,17506238464,0.0,0.0
2021-11-06 13:00:00+00:00,6842351.5,6880537.0,6840885.5,6871806.0,0,0.0,0.0
2021-11-06 14:00:00+00:00,6872599.0,6890834.5,6851220.5,6883581.5,0,0.0,0.0
2021-11-06 15:00:00+00:00,6880206.0,6898886.0,6878508.5,6887624.0,0,0.0,0.0
2021-11-06 16:00:00+00:00,6887518.5,6904749.0,6864421.5,6879939.5,0,0.0,0.0
2021-11-06 17:00:00+00:00,6880898.0,6900638.5,6880898.0,6891524.5,0,0.0,0.0
2021-11-06 18:00:00+00:00,6891642.0,6906207.0,6889103.5,6896771.0,0,0.0,0.0
2021-11-06 19:00:00+00:00,6897130.0,6943457.0,6896241.5,6943457.0,40537423872,0.0,0.0
2021-11-06 20:00:00+00:00,6945385.5,6965735.5,6939899.0,6942012.5,10853023744,0.0,0.0
2021-11-06 21:00:00+00:00,6941757.5,6978615.5,6941757.5,6971380.5,28484304896,0.0,0.0
2021-11-06 22:00:00+00:00,6968797.0,6979886.0,6961080.0,6964179.0,9657122816,0.0,0.0
2021-11-06 23:00:00+00:00,6965779.0,6979677.0,6958594.5,6979677.0,0,0.0,0.0
2021-11-07 00:00:00+00:00,6981251.5,7017636.5,6967366.0,7017636.5,0,0.0,0.0
2021-11-07 01:00:00+00:00,7026702.0,7071108.0,7017880.0,7024729.5,314038550528,0.0,0.0
2021-11-07 02:00:00+00:00,7023824.0,7051110.5,7015938.5,7033658.0,0,0.0,0.0
2021-11-07 03:00:00+00:00,7030972.5,7062583.0,7029166.5,7060015.5,0,0.0,0.0
2021-11-07 04:00:00+00:00,7058243.0,7073889.5,7058153.5,7060634.0,0,0.0,0.0
2021-11-07 05:00:00+00:00,7061528.0,7061528.0,7030770.5,7030963.5,0,0.0,0.0
2021-11-07 06:00:00+00:00,7031473.0,7047684.5,7015809.5,7027227.5,0,0.0,0.0
2021-11-07 07:00:00+00:00,7020032.0,7027579.5,7006946.5,7010462.5,0,0.0,0.0
2021-11-07 08:00:00+00:00,7010857.5,7018483.5,6995887.5,7003170.0,0,0.0,0.0
2021-11-07 09:00:00+00:00,7002848.0,7037899.0,6981086.5,7032348.0,1863843840,0.0,0.0
2021-11-07 10:00:00+00:00,7033533.5,7067611.5,7016608.0,7028657.5,7318536192,0.0,0.0
2021-11-07 11:00:00+00:00,7028958.0,7030931.0,6997422.5,7027341.0,0,0.0,0.0
2021-11-07 12:00:00+00:00,7025764.5,7046484.0,7012487.0,7016011.5,0,0.0,0.0
2021-11-07 13:00:00+00:00,7015641.5,7048830.5,7013449.0,7025837.5,0,0.0,0.0
2021-11-07 14:00:00+00:00,7026781.0,7038818.0,7013819.5,7013819.5,0,0.0,0.0
2021-11-07 15:00:00+00:00,7012824.5,7032581.0,7007061.5,7030993.5,0,0.0,0.0
2021-11-07 16:00:00+00:00,7031757.0,7065063.5,7031305.5,7046216.5,11188305920,0.0,0.0
2021-11-07 17:00:00+00:00,7044877.0,7085619.5,7043758.5,7085619.5,8071151616,0.0,0.0
2021-11-07 18:00:00+00:00,7087532.0,7093078.5,7051537.5,7086300.5,0,0.0,0.0
2021-11-07 19:00:00+00:00,7086978.0,7092361.0,7056141.5,7069118.5,0,0.0,0.0
2021-11-07 20:00:00+00:00,7069609.0,7120273.0,7057330.0,7111408.0,0,0.0,0.0
2021-11-07 21:00:00+00:00,7110794.0,7155396.0,7110794.0,7131722.5,10158080000,0.0,0.0
2021-11-07 22:00:00+00:00,7135947.0,7157990.5,7130851.0,7136090.5,0,0.0,0.0
2021-11-07 23:00:00+00:00,7134967.0,7183904.0,7132403.5,7182622.5,42555146240,0.0,0.0
2021-11-08 00:00:00+00:00,7188158.0,7389486.5,7188158.0,7374594.5,388437639168,0.0,0.0
2021-11-08 01:00:00+00:00,7389187.5,7451272.0,7388534.0,7408046.0,141281198080,0.0,0.0
2021-11-08 02:00:00+00:00,7405623.0,7427786.5,7405068.0,7405109.0,49792417792,0.0,0.0
2021-11-08 03:00:00+00:00,7402622.0,7420812.5,7392881.0,7414333.5,58644234240,0.0,0.0
2021-11-08 04:00:00+00:00,7417961.0,7426506.5,7398187.0,7408326.0,43099095040,0.0,0.0
2021-11-08 05:00:00+00:00,7407301.0,7453421.5,7400647.5,7448317.0,67563159552,0.0,0.0
2021-11-08 06:00:00+00:00,7438974.5,7511261.5,7432904.5,7501250.5,162135277568,0.0,0.0
2021-11-08 07:00:00+00:00,7492970.0,7522819.5,7459356.0,7491415.0,60936159232,0.0,0.0
2021-11-08 08:00:00+00:00,7492917.5,7515447.5,7451958.0,7513829.5,51359514624,0.0,0.0
2021-11-08 09:00:00+00:00,7523077.5,7538356.0,7492142.5,7503849.0,78190215168,0.0,0.0
2021-11-08 10:00:00+00:00,7500940.5,7508719.0,7464899.0,7497316.0,0,0.0,0.0
2021-11-08 11:00:00+00:00,7494461.0,7498914.5,7468940.5,7496739.0,0,0.0,0.0
