Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA45,EMA47,SMA25,MACD,Signal,before_MACD,before_Signal,g_point,s_point,yen,btc,total
2023-09-28 02:00:00+00:00,3949962.75,3960472.5,3937566.0,3939895.25,21462253568,0.0,0.0,3932563.4676872445,3932498.8022255995,,64.66546164499596,35.2518865022035,62.61946729244664,28.069157247998337,False,False,0.0,0.025468552741584816,100343.42997094449
2023-09-28 03:00:00+00:00,3939810.5,3940363.25,3933523.75,3938972.75,11087118336,0.0,0.0,3933164.938975037,3933099.7139649685,,65.22501006862149,41.050887254215894,64.66546164499596,35.2518865022035,False,False,0.0,0.025468552741584816,100319.93523104038
2023-09-28 04:00:00+00:00,3938762.75,3948325.0,3934367.75,3945243.25,8980267008,0.0,0.0,3934244.062724342,3934172.024559342,,72.03816500026733,46.97702960640227,65.22501006862149,41.050887254215894,False,False,0.0,0.025468552741584816,100479.6357910065
2023-09-28 05:00:00+00:00,3945698.0,3952216.5,3941114.5,3946457.75,22037397504,0.0,0.0,3935287.426924632,3935208.551111999,,78.87581263296306,53.02052509562136,72.03816500026733,46.97702960640227,False,False,0.0,0.025468552741584816,100510.56734831115
2023-09-28 06:00:00+00:00,3946604.25,3952974.5,3943165.25,3950789.75,13192396800,0.0,0.0,3936558.4108529696,3936469.276263618,,89.13458935171366,59.8107618817438,78.87581263296306,53.02052509562136,False,False,0.0,0.025468552741584816,100620.89711878769
2023-09-28 07:00:00+00:00,3950368.0,3953135.5,3944389.75,3947689.75,31006785536,0.0,0.0,3937437.1918773656,3937342.8752910225,,94.31658634310588,66.25861330955887,89.13458935171366,59.8107618817438,False,False,0.0,0.025468552741584816,100541.94460528878
2023-09-28 08:00:00+00:00,3947824.5,3950623.0,3941403.25,3942790.5,12651200512,0.0,0.0,3937845.340829373,3937752.2003624593,,93.1404669135809,71.25661647579966,94.31658634310588,66.25861330955887,False,False,0.0,0.025468552741584816,100417.16779826957
2023-09-28 09:00:00+00:00,3942111.25,3943193.75,3936747.0,3941553.25,0,0.0,0.0,3938119.0720857834,3938028.5546202622,,90.51746552111581,74.82303999093374,93.1404669135809,71.25661647579966,False,False,0.0,0.025468552741584816,100385.65683139005
2023-09-28 10:00:00+00:00,3941792.75,3967904.75,3940631.0,3959005.5,0,0.0,0.0,3939615.571869075,3939507.7657681135,,107.80610096128657,80.90996046330113,90.51746552111581,74.82303999093374,False,False,0.0,0.025468552741584816,100830.14038097436
2023-09-28 11:00:00+00:00,3962190.75,3965691.75,3945579.0,3949345.5,0,0.0,0.0,3940293.6140548093,3940182.031691757,,111.58236305229366,86.5550525142724,107.80610096128657,80.90996046330113,False,False,0.0,0.025468552741584816,100584.11416149065
2023-09-28 12:00:00+00:00,3949963.5,3961119.5,3949903.5,3956553.25,0,0.0,0.0,3941397.749901152,3941274.731286425,,123.01861472707242,93.2510680324762,111.58236305229366,86.5550525142724,False,False,0.0,0.025468552741584816,100767.68512251381
2023-09-28 13:00:00+00:00,3957051.0,3963515.5,3950523.25,3961384.75,0,0.0,0.0,3942722.633556381,3942584.1397229866,,138.4938333942555,101.54418582396205,123.01861472707242,93.2510680324762,False,False,0.0,0.025468552741584816,100890.73643508478
2023-09-28 14:00:00+00:00,3962624.25,4016601.0,3961452.75,4012922.0,1551892480,0.0,0.0,3947272.1870512282,3947059.078101276,3942253.36,213.1089499522932,121.96398818863936,138.4938333942555,101.54418582396205,False,False,0.0,0.025468552741584816,102203.31560486603
2023-09-28 15:00:00+00:00,4011378.5,4025304.25,4000769.5,4023480.0,86144319488,0.0,0.0,3952107.9907347886,3951816.578687432,3946604.74,291.4120473563671,152.94065693638984,213.1089499522932,121.96398818863936,False,False,0.0,0.025468552741584816,102472.21258471168
2023-09-28 16:00:00+00:00,4024057.75,4067728.0,4024057.75,4047609.0,202368352256,0.0,0.0,3958049.3614450963,3957659.736240675,3951369.26,389.6252044211142,196.16593793800533,291.4120473563671,152.94065693638984,False,False,0.0,0.025468552741584816,103086.74329381337
2023-09-28 17:00:00+00:00,4042617.75,4058404.25,4041078.5,4057286.75,45544898560,0.0,0.0,3964109.6464781114,3963621.5462729824,3956754.26,488.10020512901247,249.43822434740116,389.6252044211142,196.16593793800533,False,False,0.0,0.025468552741584816,103333.22158010825
2023-09-28 18:00:00+00:00,4056656.75,4066551.5,4014027.5,4024639.75,39928856576,0.0,0.0,3967742.2347751535,3967207.776496288,3960888.09,534.4582788655534,301.41438198636234,488.10020512901247,249.43822434740116,False,False,0.0,0.025468552741584816,102501.74973875373
2023-09-28 19:00:00+00:00,4022552.25,4050434.25,4018714.25,4043802.75,58667696128,0.0,0.0,3972232.6017467557,3971633.7887099674,3965611.15,598.813036788255,355.61854697261344,534.4582788655534,301.41438198636234,False,False,0.0,0.025468552741584816,102989.80361494071
2023-09-28 20:00:00+00:00,4044739.5,4054716.5,4038932.25,4046503.0,31276138496,0.0,0.0,3976550.1119857547,3975891.453506807,3970433.48,658.658478947822,410.8264515865802,598.813036788255,355.61854697261344,False,False,0.0,0.025468552741584816,103058.57507448118
2023-09-28 21:00:00+00:00,4044846.0,4046001.25,4019318.5,4034026.0,25342377984,0.0,0.0,3979843.0633633165,3979147.9476680835,3974727.35,695.1156952329911,462.5996024335651,658.658478947822,410.8264515865802,False,False,0.0,0.025468552741584816,102740.80394192443
2023-09-28 22:00:00+00:00,4033535.25,4037135.75,4023722.25,4032557.75,873332736,0.0,0.0,3982822.0788842575,3982097.4532401045,3979018.28,724.625644152984,510.3041761488637,695.1156952329911,462.5996024335651,False,False,0.0,0.025468552741584816,102703.4097393616
2023-09-28 23:00:00+00:00,4033092.75,4040528.75,4030976.5,4035515.0,0,0.0,0.0,3985761.5518907956,3985007.928069085,3983120.26,753.623821710702,554.5923266387973,724.625644152984,510.3041761488637,False,False,0.0,0.025468552741584816,102778.72661695664
2023-09-29 00:00:00+00:00,4035259.25,4047716.0,4034556.75,4044056.5,0,0.0,0.0,3988973.9991503065,3988184.4919592063,3987296.38,789.5071911001578,597.342198575144,753.623821710702,554.5923266387973,False,False,0.0,0.025468552741584816,102996.2662601989
2023-09-29 01:00:00+00:00,4043446.25,4048472.0,4033731.75,4040476.0,0,0.0,0.0,3991779.4852484786,3990963.843275054,3990946.51,815.6419734247029,637.0620135516324,789.5071911001578,597.342198575144,False,False,0.0,0.025468552741584816,102905.07610710766
2023-09-29 02:00:00+00:00,4040923.25,4043323.5,4016172.0,4019235.75,21482438656,0.0,0.0,3993258.8539653346,3992449.4647687394,3993671.66,809.389196595177,668.4129222800096,815.6419734247029,637.0620135516324,False,False,0.0,0.025468552741584816,102364.1176797382
2023-09-29 03:00:00+00:00,4018870.5,4027775.5,4016689.25,4027775.5,5023989760,0.0,0.0,3995099.494943919,3994285.7830483136,3997186.87,813.7118956055492,694.8438119478622,809.389196595177,668.4129222800096,False,False,0.0,0.025468552741584816,102581.61275301315
2023-09-29 04:00:00+00:00,4029517.25,4029517.25,4020953.25,4027747.0,0,0.0,0.0,3996823.484058531,3996007.4052055525,4000737.84,816.078852978535,716.8953486937452,813.7118956055492,694.8438119478622,False,False,0.0,0.025468552741584816,102580.88689926002
2023-09-29 05:00:00+00:00,4028993.75,4030192.75,4022917.5,4024708.0,0,0.0,0.0,3998282.3499041623,3997469.778554492,4003916.43,812.5713496701792,734.2966682021546,816.078852978535,716.8953486937452,False,False,0.0,0.025468552741584816,102503.48796747834
2023-09-29 06:00:00+00:00,4025274.0,4029058.75,4017653.0,4029058.75,0,0.0,0.0,3999878.404809809,3999064.5137531143,4007220.47,813.891056694556,748.7722431308745,812.5713496701792,734.2966682021546,False,False,0.0,0.025468552741584816,102614.2952733188
2023-09-29 07:00:00+00:00,4029555.0,4045478.75,4018989.5,4043475.0,66631237632,0.0,0.0,4002120.5190531085,4001286.933670453,4010927.88,833.5853826557286,764.1961859571513,813.891056694556,748.7722431308745,False,False,0.0,0.025468552741584816,102981.45629677967
2023-09-29 08:00:00+00:00,4041089.5,4043975.5,4029676.75,4033729.5,23969267712,0.0,0.0,4003733.3041451788,4002896.961138977,4014369.47,836.3430062015541,777.3161364301712,833.5853826557286,764.1961859571513,False,False,0.0,0.025468552741584816,102733.25251603655
2023-09-29 09:00:00+00:00,4029604.5,4035594.5,4020739.75,4030298.5,9769713664,0.0,0.0,4005078.5903454935,4004246.0780716687,4017869.79,832.5122738247737,787.3532667071099,836.3430062015541,777.3161364301712,False,False,0.0,0.025468552741584816,102645.86991158017
2023-09-29 10:00:00+00:00,4030485.5,4034702.75,4026076.25,4029925.75,0,0.0,0.0,4006327.9250265122,4005500.92157661,4021404.69,827.0034499024041,794.5632542539884,832.5122738247737,787.3532667071099,False,False,0.0,0.025468552741584816,102636.37650854574
2023-09-29 11:00:00+00:00,4030563.25,4034859.75,4024670.0,4025724.25,0,0.0,0.0,4007296.598042253,4006482.0765869864,4024073.44,814.5214552665129,798.1923736182964,827.0034499024041,794.5632542539884,False,False,0.0,0.025468552741584816,102529.37038420197
2023-09-29 12:00:00+00:00,4025604.0,4029307.5,4014226.0,4029223.0,21962031104,0.0,0.0,4008384.5942823086,4007577.8697836157,4027268.54,806.7244986928999,799.7437934436472,814.5214552665129,798.1923736182964,False,False,0.0,0.025468552741584816,102618.47848310659
2023-09-29 13:00:00+00:00,4026342.25,4035019.25,4015150.5,4016191.75,5036179456,0.0,0.0,4008769.623368041,4007990.249436672,4029654.08,779.3739313692786,796.0399392473684,806.7244986928999,799.7437934436472,False,True,102286.59140519283,0.0,102286.59140519283
2023-09-29 14:00:00+00:00,4013740.75,4042812.25,3990307.5,4012468.25,0,0.0,0.0,4008950.971310428,4008203.3061037646,4031697.42,747.6652066633105,787.2440613462699,779.3739313692786,796.0399392473684,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-29 15:00:00+00:00,4014214.75,4020101.0,4003207.75,4017273.25,0,0.0,0.0,4009356.768910059,4008632.3044888075,4031871.47,724.4644212513231,775.8290801805316,747.6652066633105,787.2440613462699,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-29 16:00:00+00:00,4016932.5,4019195.0,4005147.5,4013708.0,0,0.0,0.0,4009567.821848516,4008871.0347271822,4031480.59,696.7871213336475,761.4572986956535,724.4644212513231,775.8290801805316,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-29 17:00:00+00:00,4013870.25,4016754.0,4009794.75,4011484.25,0,0.0,0.0,4009660.3117953334,4008993.288505619,4030035.6,667.0232897144742,744.2869742551947,696.7871213336475,761.4572986956535,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-29 18:00:00+00:00,4011321.75,4022630.5,3999500.0,4021885.0,0,0.0,0.0,4010247.486503683,4009593.3301535267,4028619.53,654.1563501562923,727.8991939967863,667.0232897144742,744.2869742551947,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-29 19:00:00+00:00,4023330.5,4026917.0,4018831.5,4024272.0,0,0.0,0.0,4010918.0566788013,4010273.228742898,4028604.82,644.8279359033331,712.7950317310724,654.1563501562923,727.8991939967863,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-29 20:00:00+00:00,4024182.75,4029774.25,4016619.0,4017169.5,0,0.0,0.0,4011215.673685969,4010591.176712672,4027539.49,624.4969732966274,696.7405808626927,644.8279359033331,712.7950317310724,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-29 21:00:00+00:00,4017837.25,4020415.25,4015191.25,4015191.25,0,0.0,0.0,4011404.163475699,4010802.323015853,4026287.02,601.8404598459601,679.4857861571643,624.4969732966274,696.7405808626927,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-29 22:00:00+00:00,4014576.5,4019464.5,4013790.0,4016019.25,0,0.0,0.0,4011622.1163289878,4011040.773704257,4025566.75,581.3426247308962,661.6413827052522,601.8404598459601,679.4857861571643,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-29 23:00:00+00:00,4015855.75,4021287.25,4015115.75,4020480.5,0,0.0,0.0,4012038.901774516,4011470.5000841217,4025083.66,568.401690394152,644.6885619136206,581.3426247308962,661.6413827052522,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 00:00:00+00:00,4019938.75,4024983.0,4017436.75,4024384.25,0,0.0,0.0,4012617.6811588774,4012056.116634823,4024638.43,561.5645240545273,629.5749914645615,568.401690394152,644.6885619136206,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 01:00:00+00:00,4024027.0,4024027.0,4018742.75,4018875.5,0,0.0,0.0,4012910.067319942,4012364.2296906505,4023631.19,545.8376292916946,614.3499266677248,561.5645240545273,629.5749914645615,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 02:00:00+00:00,4017788.25,4021079.5,4016540.0,4019641.5,0,0.0,0.0,4013223.5649758023,4012691.8791910033,4022797.81,531.6857847990468,599.32001011513,545.8376292916946,614.3499266677248,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 03:00:00+00:00,4019656.0,4022697.5,4017815.5,4020439.25,0,0.0,0.0,4013558.578816846,4013039.527286707,4022845.95,519.0515301390551,584.7256833687657,531.6857847990468,599.32001011513,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 04:00:00+00:00,4020513.25,4024508.0,4020384.5,4022709.5,0,0.0,0.0,4013982.1930921455,4013472.0615113433,4022643.31,510.13158080214635,571.1630754245738,519.0515301390551,584.7256833687657,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 05:00:00+00:00,4022568.0,4025729.5,4022396.0,4023288.75,0,0.0,0.0,4014411.8032505326,4013909.817450253,4022464.98,501.98580027977005,558.5853557693692,510.13158080214635,571.1630754245738,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 06:00:00+00:00,4023285.75,4025394.0,4022821.0,4023000.75,0,0.0,0.0,4014807.225772837,4014314.026862913,4022396.69,493.1989099243656,546.696885344734,501.98580027977005,558.5853557693692,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 07:00:00+00:00,4022712.5,4026188.25,4021423.25,4023245.0,0,0.0,0.0,4015194.6965026003,4014710.0167246684,4022164.14,484.67977793188766,535.4210276697474,493.1989099243656,546.696885344734,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 08:00:00+00:00,4023113.5,4024396.75,4022329.25,4023755.0,0,0.0,0.0,4015586.8360140547,4015109.9928302723,4021375.34,476.8431837824173,524.7704951713267,484.67977793188766,535.4210276697474,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 09:00:00+00:00,4024163.0,4027532.0,4023929.25,4025894.0,0,0.0,0.0,4016057.8996159923,4015585.655018435,4021061.92,472.2445975574665,515.2203206500334,476.8431837824173,524.7704951713267,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 10:00:00+00:00,4026096.0,4031301.5,4026096.0,4030217.25,0,0.0,0.0,4016703.5817521554,4016229.455235353,4021058.67,474.12651680223644,507.7487127052077,472.2445975574665,515.2203206500334,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 11:00:00+00:00,4030351.0,4032907.25,4023863.25,4024297.5,0,0.0,0.0,4017049.1393083334,4016583.6280936184,4020833.54,465.511214714963,500.06916152317945,474.12651680223644,507.7487127052077,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 12:00:00+00:00,4024019.75,4026950.25,4023305.75,4024208.5,0,0.0,0.0,4017374.2637499995,4016917.601168303,4020772.91,456.6625816966407,492.17705097709774,465.511214714963,500.06916152317945,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 13:00:00+00:00,4023871.5,4030300.25,4021095.25,4030300.25,0,0.0,0.0,4017960.1318472056,4017502.519546542,4020816.0,457.6123006637208,485.89254758233545,456.6625816966407,492.17705097709774,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 14:00:00+00:00,4030502.75,4033790.25,4027547.75,4032817.75,0,0.0,0.0,4018632.3096061945,4018170.542558456,4021481.04,461.7670477386564,481.50609115917956,457.6123006637208,485.89254758233545,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 15:00:00+00:00,4032605.5,4046837.25,4031170.75,4031682.5,0,0.0,0.0,4019221.6779367304,4018758.762082035,4022249.61,462.9158546952531,478.1260469640015,461.7670477386564,481.50609115917956,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 16:00:00+00:00,4032835.75,4040782.25,4032053.0,4037012.25,0,0.0,0.0,4020023.7795361914,4019551.91538039,4023039.17,471.8641558014788,476.9875209668963,462.9158546952531,478.1260469640015,False,False,102286.59140519283,0.0,102286.59140519283
2023-09-30 17:00:00+00:00,4037088.25,4038459.75,4030956.25,4037735.75,0,0.0,0.0,4020821.0556953186,4020340.6338493396,4024000.28,480.42184597905725,477.61194384499606,471.8641558014788,476.9875209668963,True,False,0.0,0.0253326611096808,102286.59140519283
2023-09-30 18:00:00+00:00,4037415.5,4037415.5,4033041.5,4035040.75,0,0.0,0.0,4021460.151495327,4020977.1598451096,4024942.54,482.99165021721274,478.5900724667808,480.42184597905725,477.61194384499606,False,False,0.0,0.0253326611096808,102218.31988350225
2023-09-30 19:00:00+00:00,4035026.5,4039411.25,4032801.0,4037629.75,0,0.0,0.0,4022185.820652462,4021697.053059198,4025572.33,488.7675932641141,480.4405310883946,482.99165021721274,478.5900724667808,False,False,0.0,0.0253326611096808,102283.90614311521
2023-09-30 20:00:00+00:00,4037593.5,4045478.75,4037593.5,4044131.5,0,0.0,0.0,4023169.335040963,4022665.3826237014,4026366.71,503.95241726143286,484.7154200407564,488.7675932641141,480.4405310883946,False,False,0.0,0.0253326611096808,102448.61277248507
2023-09-30 21:00:00+00:00,4043808.5,4046288.5,4030072.25,4033348.5,7444299776,0.0,0.0,4023624.9136447306,4023125.805214369,4027013.87,499.1084303613752,487.33233128725135,503.95241726143286,484.7154200407564,False,False,0.0,0.0253326611096808,102175.45068773939
2023-09-30 22:00:00+00:00,4033507.75,4039158.75,4033191.75,4035578.0,0,0.0,0.0,4024159.2031793026,4023661.7046369766,4027829.34,497.49854232603684,489.1807334556025,499.1084303613752,487.33233128725135,False,False,0.0,0.0253326611096808,102231.92985568341
2023-09-30 23:00:00+00:00,4035489.0,4036159.25,4028266.25,4029390.75,0,0.0,0.0,4024392.76236014,4023907.925654508,4028364.2,484.83670563204214,488.3909101585634,497.49854232603684,489.1807334556025,False,True,102075.19034823254,0.0,102075.19034823254
2023-10-01 00:00:00+00:00,4028255.5,4033083.75,4027911.25,4032320.25,0,0.0,0.0,4024746.2679251907,4024268.9943869375,4028837.79,477.2735382532701,486.3695696940668,484.83670563204214,488.3909101585634,False,False,102075.19034823254,0.0,102075.19034823254
2023-10-01 01:00:00+00:00,4032395.0,4038023.0,4031404.0,4038023.0,1713307648,0.0,0.0,4025337.650174785,4024858.595761987,4029383.34,479.0544127980247,485.03954110394454,477.2735382532701,486.3695696940668,False,False,102075.19034823254,0.0,102075.19034823254
2023-10-01 02:00:00+00:00,4037611.25,4040312.0,4037104.5,4038299.25,4663607296,0.0,0.0,4025914.381636818,4025434.0733947596,4030160.29,480.30824205838144,484.17930488020244,479.0544127980247,485.03954110394454,False,False,102075.19034823254,0.0,102075.19034823254
2023-10-01 03:00:00+00:00,4037848.75,4040930.75,4035955.25,4040582.0,1806237696,0.0,0.0,4026566.3599147988,4026081.905229922,4030997.91,484.45468487683684,484.22937397210154,480.30824205838144,484.17930488020244,True,False,0.0,0.025262496924510516,102075.19034823254
2023-10-01 04:00:00+00:00,4040832.0,4040847.5,4037673.25,4040391.25,0,0.0,0.0,4027180.2820862737,4026693.200763047,4031795.99,487.08132322644815,484.74791021373875,484.45468487683684,484.22937397210154,False,False,0.0,0.025262496924510516,102070.3715269442
2023-10-01 05:00:00+00:00,4040919.0,4045031.5,4040194.25,4044638.25,11549409280,0.0,0.0,4027954.8190594553,4027459.007006846,4032673.14,495.81205260939896,486.75957251058145,487.08132322644815,484.74791021373875,False,False,0.0,0.025262496924510516,102177.66135138259
2023-10-01 06:00:00+00:00,4045032.75,4053749.25,4044713.25,4053543.25,31001935872,0.0,0.0,4029089.0639467915,4028571.0325481584,4033883.32,518.0313986330293,492.44535917793723,495.81205260939896,486.75957251058145,False,False,0.0,0.025262496924510516,102402.62388649536
2023-10-01 07:00:00+00:00,4053224.0,4056170.5,4049702.5,4051134.75,10152640512,0.0,0.0,4030065.44327278,4029532.042989406,4035008.68,533.400283374358,499.8917091385966,518.0313986330293,492.44535917793723,False,False,0.0,0.025262496924510516,102341.77916265267
2023-10-01 08:00:00+00:00,4050625.75,4057204.5,4049034.5,4056194.25,7236026368,0.0,0.0,4031221.7222157437,4030666.5634129145,4036326.65,555.1588028292172,509.94027174567975,533.400283374358,499.8917091385966,False,False,0.0,0.025262496924510516,102469.59476584224
2023-10-01 09:00:00+00:00,4053842.0,4067289.5,4053842.0,4066178.5,34585968640,0.0,0.0,4032767.4680514797,4032176.3181927036,4038023.59,591.1498587760143,524.7056513474597,555.1588028292172,509.94027174567975,False,False,0.0,0.025262496924510516,102721.82185076078
2023-10-01 10:00:00+00:00,4066014.0,4075698.75,4059768.0,4064019.75,33878769664,0.0,0.0,4034148.3830404263,4033528.9639749154,4039548.62,619.4190655108541,541.9262722396735,591.1498587760143,524.7056513474597,False,False,0.0,0.025262496924510516,102667.28643552499
2023-10-01 11:00:00+00:00,4064767.5,4070043.25,4059893.75,4063446.25,14345043968,0.0,0.0,4035442.0245155822,4034798.760659446,4040877.78,643.2638561362401,560.3512876119783,619.4190655108541,541.9262722396735,False,False,0.0,0.025262496924510516,102652.79839353879
2023-10-01 12:00:00+00:00,4063393.5,4064049.25,4054844.75,4062496.25,14073790464,0.0,0.0,4036635.7908182703,4035973.428614957,4042405.73,662.3622033135034,578.8987269279402,643.2638561362401,560.3512876119783,False,False,0.0,0.025262496924510516,102628.79902146051
2023-10-01 13:00:00+00:00,4063087.5,4063087.5,4057104.5,4061968.75,1643577344,0.0,0.0,4037752.8839240735,4037075.0869633965,4043916.14,677.7969606770203,596.8802240505684,662.3622033135034,578.8987269279402,False,False,0.0,0.025262496924510516,102615.47305433282
2023-10-01 14:00:00+00:00,4062439.75,4068176.75,4049777.75,4050413.5,7583367168,0.0,0.0,4038310.8270127135,4037639.9544846243,4044720.67,670.8725280892104,610.3333702867554,677.7969606770203,596.8802240505684,False,False,0.0,0.025262496924510516,102323.55858674587
2023-10-01 15:00:00+00:00,4050390.75,4056802.25,4050390.75,4056588.5,0,0.0,0.0,4039115.8335452536,4038441.858004561,4045671.5,673.9755406924523,621.9046740301991,670.8725280892104,610.3333702867554,False,False,0.0,0.025262496924510516,102479.55450525472
2023-10-01 16:00:00+00:00,4056523.75,4056993.25,4048085.5,4050421.0,0,0.0,0.0,4039613.4677206804,4038948.4849476325,4046421.04,664.9827730478719,629.7370556882272,673.9755406924523,621.9046740301991,False,False,0.0,0.025262496924510516,102323.74805547281
2023-10-01 17:00:00+00:00,4050292.25,4054702.0,4042990.0,4043853.75,10467868672,0.0,0.0,4039800.016982356,4039155.810757744,4046694.7,644.2062246119604,632.3678136794312,664.9827730478719,629.7370556882272,False,False,0.0,0.025262496924510516,102157.84292254531
2023-10-01 18:00:00+00:00,4044818.0,4048567.25,4044170.75,4047343.5,6226509824,0.0,0.0,4040131.717786163,4039501.664153807,4047079.01,630.0536323562264,631.9470534381849,644.2062246119604,632.3678136794312,False,True,102246.00272118763,0.0,102246.00272118763
2023-10-01 19:00:00+00:00,4047532.25,4053478.75,4047532.25,4052756.5,0,0.0,0.0,4040686.578782715,4040061.235975468,4047787.64,625.3428072468378,630.7462814018452,630.0536323562264,631.9470534381849,False,False,102246.00272118763,0.0,102246.00272118763
2023-10-01 20:00:00+00:00,4052711.75,4059623.0,4044917.75,4056179.75,19137036288,0.0,0.0,4041367.1847226047,4040741.328172122,4048529.64,625.8565504825674,629.8572394155834,625.3428072468378,630.7462814018452,False,False,102246.00272118763,0.0,102246.00272118763
2023-10-01 21:00:00+00:00,4057351.75,4062538.0,4052815.5,4061521.25,0,0.0,0.0,4042252.1417579167,4041617.638793682,4049225.23,634.5029642344452,630.701916656106,625.8565504825674,629.8572394155834,True,False,0.0,0.025174311896358447,102246.00272118763
2023-10-01 22:00:00+00:00,4062079.75,4193819.25,4061922.75,4180349.5,342938812416,0.0,0.0,4048313.3276863177,4047465.154456973,4055105.27,848.1732293446548,670.2421553546941,634.5029642344452,630.701916656106,False,False,0.0,0.025174311896358447,105237.42214878609
2023-10-01 23:00:00+00:00,4182312.75,4190390.5,4169357.25,4185065.25,124623126528,0.0,0.0,4054312.9871974057,4053262.1659211908,4061084.76,1050.821276214905,739.4383591874692,848.1732293446548,670.2421553546941,False,False,0.0,0.025174311896358447,105356.13791011134
2023-10-02 00:00:00+00:00,4184424.25,4190464.75,4175003.75,4180924.75,105011216384,0.0,0.0,4059865.582270824,4058638.0281767948,4067146.12,1227.5540940291248,828.1866746552096,1050.821276214905,739.4383591874692,False,False,0.0,0.025174311896358447,105251.90367170447
